nusoc;nucon;cateco;g01co;g02co;g03co;g04co;g05co;g06co;g09co;g10co;g13co;g15co;g16co;g17co;g18co;g19co;g21co;g22co;g23co;g25co;g26co;g28co;clasco;tar6co;bomaco;fracco;acreco;mcreco;jcreco;prmaco;usagco1
56508;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;8;8;195,22;3
56538;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2024;5;11;428,57;0
56547;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,76;A;2024;5;6;404,06;0
56547;2;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3;;1,00;A;2024;9;25;107,41;0
56585;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;5;6;324,80;0
56609;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,67;A;2024;5;7;639,78;0
56630;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,64;A;2024;5;6;874,94;0
56660;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;;1,00;M;2024;5;6;4242,57;0
56660;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,80;A;2024;1;2;966,53;0
56677;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,80;M;2024;5;7;1031,04;0
56692;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,76;M;2024;5;5;878,50;0
56696;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,90;A;2024;2;11;382,40;0
56696;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,90;A;2024;5;7;675,91;0
56699;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,64;M;2024;5;7;587,47;0
56718;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,68;A;2024;5;7;753,47;0
56902;1;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;3;;1,00;A;2024;5;10;207,82;0
56960;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,76;M;2024;7;29;1124,82;0
56992;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;5;12;668,28;0
56998;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,76;A;2024;5;11;929,77;0
57116;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,50;A;2024;5;12;288,43;0
57119;1;M;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;3;;0,63;A;2024;5;12;4511,69;1
57159;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;12;10;73,12;0
57159;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;5;13;525,17;0
57161;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;M;2024;5;12;795,97;0
57224;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,64;M;2024;5;19;305,79;0
57254;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,95;M;2024;5;12;423,01;0
57364;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2024;5;11;251,73;0
57441;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;5;14;321,30;0
57450;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,68;M;2024;5;18;435,06;0
57502;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;5;14;164,48;0
57502;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,64;M;2024;2;23;499,35;0
57559;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,54;A;2024;5;17;535,47;0
57573;12;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;;1,00;M;2024;7;8;64,02;1
57573;13;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;;1,00;M;2024;7;8;64,02;1
57573;15;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;5;17;64,02;1
57573;2;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;5;9;64,30;1
57573;9;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;5;14;64,30;1
57573;4;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;;1,00;M;2024;5;10;64,02;1
57573;10;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;5;14;514,17;1
57573;18;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;5;22;64,02;1
57573;6;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;;1,00;M;2024;5;11;64,02;1
57573;7;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;;1,00;M;2024;5;11;64,02;1
57573;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;;1,00;M;2024;5;9;64,02;1
57573;3;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;5;9;64,02;1
57573;5;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;5;11;64,30;0
57573;14;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;5;17;64,02;1
57573;8;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;5;12;64,02;1
57573;11;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;5;19;64,30;1
57573;16;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;M;2024;5;18;467,26;1
57573;17;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1,00;M;2024;5;22;64,02;1
57611;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,50;M;2024;5;17;1088,12;0
57619;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;5;17;354,62;0
57621;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,95;A;2024;5;14;1050,54;0
57621;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,90;M;2024;6;27;428,37;0
57625;5;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;5;31;248,13;0
57625;6;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;9;28;132,79;0
57686;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;T;2024;5;21;429,07;0
57686;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;T;2024;3;28;357,23;0
57772;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,54;M;2024;6;20;190,99;0
57778;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;5;21;81,57;0
57878;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;5;20;556,65;0
57920;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;M;2024;5;12;262,73;0
57920;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;M;2024;9;30;78,76;0
57920;2;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3;;1,00;M;2024;8;10;111,36;0
57936;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;3;;1,00;M;2024;5;19;1609,17;0
57974;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,90;M;2024;9;26;448,24;0
57974;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,60;M;2024;5;19;431,62;0
58213;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,60;M;2024;5;21;438,41;0
58226;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;5;21;387,86;0
58283;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;5;23;215,76;0
58395;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,68;M;2024;5;22;938,61;0
58480;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;22;375,33;0
58513;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,76;M;2024;4;7;938,54;0
58542;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;6;27;132,13;0
58560;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,80;M;2024;5;27;877,27;0
58578;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,50;A;2024;5;25;596,03;0
58676;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,57;A;2024;5;26;521,78;0
58700;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,85;M;2024;5;27;846,55;0
58708;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;;1,00;A;2024;5;28;799,85;0
58746;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;4;15;1033,17;0
58746;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;;0,95;M;2024;5;27;439,34;0
58815;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,50;A;2024;5;27;766,64;0
58824;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;4;21;118,20;3
58883;5;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;1;25;580,72;0
58883;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;6;1;61,74;0
58883;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;6;1;61,74;0
58883;9;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;9;28;59,35;0
58883;10;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;1;14;75,41;0
59098;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;7;1;104,73;0
59106;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;6;4;469,65;0
59163;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,85;M;2024;6;2;748,32;0
59164;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;N;0,50;A;2024;6;1;513,59;0
59238;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;6;8;863,50;0
59244;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;N;0,72;A;2024;6;1;609,96;0
59268;1;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,90;M;2024;6;1;4537,66;1
59287;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,95;A;2024;6;4;545,42;0
59313;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;5;2;443,98;0
59314;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;1,00;A;2024;6;2;723,96;0
59361;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;M;2024;6;6;221,16;0
59362;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,50;A;2024;6;3;392,04;0
59383;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;6;3;81,57;0
59449;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,85;A;2024;6;2;291,10;0
59461;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;A;2024;6;4;530,05;0
59470;3;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;5;30;123,90;0
59470;4;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;5;30;143,32;0
59470;1;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;6;4;163,36;0
59470;2;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;4;27;204,14;0
59549;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,50;M;2024;9;4;203,70;0
59684;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,12;A;2024;6;7;772,91;0
59748;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;3;;0,85;M;2024;6;7;379,91;0
59779;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,51;M;2024;6;9;756,84;0
59822;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,76;M;2024;6;7;773,22;0
59844;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,80;M;2024;7;25;682,83;0
59844;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,85;M;2024;7;3;504,73;0
59844;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;;0,90;M;2024;6;7;71,79;0
59915;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;A;2024;6;7;212,51;0
60013;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;6;9;563,20;0
60027;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;N;0,50;A;2024;6;8;272,06;0
60062;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,85;A;2024;3;7;653,21;0
60062;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,80;A;2024;7;12;722,99;0
60120;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;6;2;59,35;0
60183;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;6;9;731,51;0
60269;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;A;2024;6;10;184,73;0
60304;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,68;A;2024;6;10;967,98;0
60311;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,50;M;2024;6;10;250,29;0
60336;4;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;3;18;245,66;0
60336;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,76;A;2024;6;17;251,62;0
60336;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,80;A;2024;9;30;224,51;0
60367;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;M;2024;7;1;79,41;0
60367;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;5;;0,54;M;2024;6;6;775,63;0
60384;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,90;M;2024;6;11;339,27;0
60409;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;A;2024;6;13;626,37;0
60409;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;3;;0,50;A;2024;7;11;810,81;0
60428;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;6;13;86,59;0
60432;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;6;14;950,87;0
60464;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,50;M;2024;6;13;350,06;0
60468;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,50;A;2024;3;31;324,55;0
60468;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;;1,00;A;2024;6;13;256,82;0
60479;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,76;M;2024;6;13;719,25;0
60568;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,72;A;2024;6;14;926,35;0
60608;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;N;0,50;S;2024;6;10;327,53;0
60610;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,90;A;2024;6;15;981,47;0
60720;1;C;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;6;14;361,95;0
60723;2;C;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;0;;1,00;M;2024;8;23;589,49;0
60723;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;6;11;382,00;0
60735;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;9;15;247,09;0
60879;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,60;M;2024;6;16;490,96;1
60905;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,64;M;2024;6;17;1107,00;0
60908;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,50;A;2024;6;18;406,66;0
60968;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,64;A;2024;6;17;482,51;0
61071;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,68;M;2024;6;18;708,15;0
61078;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;6;18;296,44;0
61079;4;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,68;M;2024;9;22;559,75;0
61085;1;C;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;6;16;655,57;0
61115;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,72;A;2024;6;19;279,13;0
61268;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;3;16;127,34;0
61308;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,90;M;2024;6;21;750,68;0
61356;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,90;M;2024;6;22;460,97;0
61530;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,76;M;2024;6;23;495,76;0
61539;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;6;26;148,71;0
61542;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;6;24;563,13;0
61578;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;;1,00;A;2024;6;23;481,82;0
61651;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,54;M;2024;6;25;535,04;0
61729;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,64;A;2024;6;25;456,97;0
61763;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;M;2024;6;25;764,46;0
61772;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,85;M;2024;7;29;802,82;0
61778;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,76;M;2024;3;20;867,52;0
61814;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;A;2024;6;25;629,02;0
61871;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,72;M;2024;6;26;696,95;0
61947;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;A;2024;6;28;796,96;0
61956;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;6;28;554,77;0
62037;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,80;M;2024;6;29;631,56;0
62048;1;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,68;M;2024;6;29;653,81;1
62070;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;A;2024;6;29;239,16;0
62070;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,62;A;2024;9;13;569,69;0
62076;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,51;A;2024;6;27;369,01;0
62083;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;M;2024;6;29;387,79;0
62086;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,56;M;2024;6;29;764,31;0
62101;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;M;2024;7;1;649,87;0
62101;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;M;2024;7;1;663,65;0
62136;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;6;29;301,78;0
62264;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;2;13;1132,80;0
62277;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;;0,95;A;2024;6;30;254,88;0
62302;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;7;2;994,61;0
62321;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;N;0,76;M;2024;7;1;417,14;0
62423;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,64;M;2024;7;1;765,60;0
62451;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;A;2024;7;1;376,80;0
62473;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;;0,90;S;2024;7;2;660,91;0
62524;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,57;A;2024;7;2;385,35;0
62588;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;7;26;81,57;0
62605;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,50;M;2024;6;30;522,11;0
62615;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,68;M;2024;7;5;347,68;0
62615;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,95;M;2024;12;2;348,99;0
62652;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,76;M;2024;8;7;1937,83;0
62736;4;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;8;7;283,44;0
62736;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;A;2024;8;7;85,36;0
62740;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;1;6;200,64;0
62759;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,60;M;2024;7;6;503,64;0
62768;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,57;M;2024;7;7;312,11;0
62777;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,76;M;2024;7;7;475,67;0
